year,month,hr,cnt,t1,t2,hum,wind_speed,weather_code,is_holiday,is_weekend,season
2015,2,7,4,0.18309859154929578,0.175,0.81,0.3893805309734513,1.0,0.0,0.0,3.0
2015,2,8,8,0.2112676056338028,0.2,0.76,0.35398230088495575,1.0,0.0,0.0,3.0
2015,2,9,4,0.2535211267605634,0.2375,0.71,0.40707964601769914,1.0,0.0,0.0,3.0
2015,2,10,2,0.30985915492957744,0.2875,0.6,0.5663716814159292,2.0,0.0,0.0,3.0
2015,2,11,2,0.29577464788732394,0.275,0.62,0.5486725663716814,2.0,0.0,0.0,3.0
2015,2,12,2,0.29577464788732394,0.275,0.6,0.5663716814159292,3.0,0.0,0.0,3.0
2015,2,13,2,0.29577464788732394,0.275,0.56,0.5486725663716814,3.0,0.0,0.0,3.0
2015,2,14,2,0.29577464788732394,0.2875,0.56,0.504424778761062,2.0,0.0,0.0,3.0
2015,2,15,2,0.30985915492957744,0.2875,0.465,0.6902654867256637,3.0,0.0,0.0,3.0
2015,2,16,3,0.29577464788732394,0.275,0.445,0.6106194690265486,2.0,0.0,0.0,3.0
2015,2,17,6,0.28169014084507044,0.2625,0.48,0.48672566371681414,2.0,0.0,0.0,3.0
2015,2,18,6,0.2676056338028169,0.25,0.515,0.4424778761061947,1.0,0.0,0.0,3.0
2015,2,19,3,0.2535211267605634,0.2625,0.59,0.35398230088495575,3.0,0.0,0.0,3.0
2015,2,20,2,0.23943661971830985,0.225,0.635,0.3893805309734513,2.0,0.0,0.0,3.0
2015,2,21,2,0.22535211267605634,0.225,0.685,0.36283185840707965,2.0,0.0,0.0,3.0
2015,2,22,1,0.2112676056338028,0.2,0.735,0.40707964601769914,1.0,0.0,0.0,3.0
2015,2,23,1,0.2112676056338028,0.2125,0.735,0.3274336283185841,1.0,0.0,0.0,3.0
2015,2,0,1,0.2112676056338028,0.225,0.76,0.26548672566371684,3.0,0.0,0.0,3.0
2015,2,1,1,0.2112676056338028,0.2375,0.785,0.19469026548672566,2.0,0.0,0.0,3.0
2015,2,2,1,0.23943661971830985,0.275,0.785,0.23008849557522124,2.0,0.0,0.0,3.0
2015,2,3,1,0.23943661971830985,0.2625,0.81,0.24778761061946902,2.0,0.0,0.0,3.0
2015,2,4,1,0.23943661971830985,0.2875,0.81,0.1592920353982301,7.0,0.0,0.0,3.0
2015,2,5,1,0.23943661971830985,0.2875,0.87,0.1592920353982301,7.0,0.0,0.0,3.0
2015,2,6,1,0.23943661971830985,0.275,0.93,0.1592920353982301,7.0,0.0,0.0,3.0
2015,2,7,3,0.2535211267605634,0.2875,0.9,0.19469026548672566,7.0,0.0,0.0,3.0
2015,2,8,6,0.2676056338028169,0.275,0.9,0.26548672566371684,7.0,0.0,0.0,3.0
2015,2,9,3,0.28169014084507044,0.3125,0.9,0.24778761061946902,3.0,0.0,0.0,3.0
2015,2,10,2,0.29577464788732394,0.3,0.87,0.3185840707964602,3.0,0.0,0.0,3.0
2015,2,11,2,0.323943661971831,0.35,0.79,0.2831858407079646,2.0,0.0,0.0,3.0
2015,2,12,2,0.323943661971831,0.35,0.76,0.24778761061946902,2.0,0.0,0.0,3.0
2015,2,13,3,0.3380281690140845,0.3875,0.69,0.21238938053097345,3.0,0.0,0.0,3.0
2015,2,14,2,0.36619718309859156,0.4375,0.65,0.26548672566371684,3.0,0.0,0.0,3.0
2015,2,15,2,0.352112676056338,0.425,0.645,0.21238938053097345,3.0,0.0,0.0,3.0
2015,2,16,3,0.352112676056338,0.425,0.62,0.11504424778761062,2.0,0.0,0.0,3.0
2015,2,17,6,0.352112676056338,0.425,0.645,0.07079646017699115,2.0,0.0,0.0,3.0
2015,2,18,5,0.352112676056338,0.425,0.645,0.11504424778761062,2.0,0.0,0.0,3.0
2015,2,19,3,0.352112676056338,0.425,0.695,0.11504424778761062,2.0,0.0,0.0,3.0
2015,2,20,2,0.352112676056338,0.425,0.695,0.1415929203539823,2.0,0.0,0.0,3.0
2015,2,21,2,0.323943661971831,0.375,0.76,0.1592920353982301,4.0,0.0,0.0,3.0
2015,2,22,2,0.323943661971831,0.375,0.82,0.1415929203539823,4.0,0.0,0.0,3.0
2015,2,23,1,0.323943661971831,0.35,0.82,0.19469026548672566,4.0,0.0,0.0,3.0
2015,2,0,1,0.323943661971831,0.35,0.88,0.2831858407079646,3.0,0.0,0.0,3.0
2015,2,1,1,0.352112676056338,0.425,0.82,0.24778761061946902,4.0,0.0,0.0,3.0
2015,2,2,1,0.323943661971831,0.35,0.91,0.26548672566371684,7.0,0.0,0.0,3.0
2015,2,3,1,0.323943661971831,0.35,0.94,0.26548672566371684,7.0,0.0,0.0,3.0
2015,2,4,1,0.323943661971831,0.35,0.94,0.23008849557522124,7.0,0.0,0.0,3.0
2015,2,5,1,0.323943661971831,0.35,0.94,0.26548672566371684,4.0,0.0,0.0,3.0
2015,2,6,2,0.323943661971831,0.35,0.94,0.26548672566371684,3.0,0.0,0.0,3.0
2015,2,7,4,0.323943661971831,0.35,0.94,0.2831858407079646,3.0,0.0,0.0,3.0
2015,2,8,8,0.323943661971831,0.35,0.94,0.3008849557522124,3.0,0.0,0.0,3.0
2015,2,9,4,0.352112676056338,0.425,0.88,0.3805309734513274,3.0,0.0,0.0,3.0
2015,2,10,2,0.352112676056338,0.425,0.91,0.3893805309734513,7.0,0.0,0.0,3.0
2015,2,11,1,0.352112676056338,0.425,0.94,0.336283185840708,7.0,0.0,0.0,3.0
2015,2,12,1,0.352112676056338,0.425,0.94,0.3008849557522124,7.0,0.0,0.0,3.0
2015,2,13,1,0.38028169014084506,0.45,0.88,0.35398230088495575,7.0,0.0,0.0,3.0
2015,2,14,1,0.323943661971831,0.3625,0.88,0.3805309734513274,7.0,0.0,0.0,3.0
2015,2,15,2,0.29577464788732394,0.3,0.76,0.3805309734513274,3.0,0.0,0.0,3.0
2015,2,16,3,0.29577464788732394,0.3125,0.735,0.26548672566371684,2.0,0.0,0.0,3.0
2015,2,17,5,0.28169014084507044,0.2875,0.58,0.3893805309734513,3.0,0.0,0.0,3.0
2015,2,18,5,0.2676056338028169,0.275,0.64,0.2831858407079646,2.0,0.0,0.0,3.0
2015,2,19,3,0.2535211267605634,0.2625,0.64,0.3274336283185841,1.0,0.0,0.0,3.0
2015,2,20,2,0.22535211267605634,0.2375,0.635,0.2831858407079646,1.0,0.0,0.0,3.0
2015,2,21,2,0.2112676056338028,0.2375,0.61,0.24778761061946902,1.0,0.0,0.0,3.0
2015,2,22,1,0.19718309859154928,0.2125,0.655,0.24778761061946902,1.0,0.0,0.0,3.0
2015,2,23,1,0.18309859154929578,0.2,0.68,0.21238938053097345,1.0,0.0,0.0,3.0
2015,2,0,1,0.18309859154929578,0.2,0.66,0.2831858407079646,1.0,0.0,0.0,3.0
2015,2,1,1,0.16901408450704225,0.175,0.68,0.3008849557522124,1.0,0.0,0.0,3.0
2015,2,2,1,0.15492957746478872,0.175,0.75,0.24778761061946902,1.0,0.0,0.0,3.0
2015,2,3,1,0.15492957746478872,0.1625,0.75,0.26548672566371684,1.0,0.0,0.0,3.0
2015,2,4,1,0.1267605633802817,0.125,0.75,0.2831858407079646,1.0,0.0,0.0,3.0
2015,2,5,1,0.1267605633802817,0.125,0.78,0.3008849557522124,1.0,0.0,0.0,3.0
2015,2,6,1,0.11267605633802817,0.125,0.81,0.21238938053097345,1.0,0.0,0.0,3.0
2015,2,7,4,0.1267605633802817,0.15,0.81,0.23008849557522124,1.0,0.0,0.0,3.0
2015,2,8,7,0.14084507042253522,0.1625,0.78,0.24778761061946902,1.0,0.0,0.0,3.0
2015,2,9,4,0.19718309859154928,0.2125,0.705,0.24778761061946902,1.0,0.0,0.0,3.0
2015,2,10,3,0.22535211267605634,0.2375,0.635,0.3185840707964602,2.0,0.0,0.0,3.0
2015,2,11,2,0.2535211267605634,0.275,0.59,0.24778761061946902,2.0,0.0,0.0,3.0
2015,2,12,3,0.2676056338028169,0.2875,0.55,0.2831858407079646,2.0,0.0,0.0,3.0
2015,2,13,3,0.29577464788732394,0.3125,0.5,0.3008849557522124,2.0,0.0,0.0,3.0
2015,2,14,3,0.29577464788732394,0.3125,0.5,0.3008849557522124,2.0,0.0,0.0,3.0
2015,2,15,3,0.29577464788732394,0.3,0.46,0.3274336283185841,2.0,0.0,0.0,3.0
2015,2,16,4,0.29577464788732394,0.325,0.46,0.23008849557522124,2.0,0.0,0.0,3.0
2015,2,17,6,0.2676056338028169,0.3,0.5,0.21238938053097345,2.0,0.0,0.0,3.0
2015,2,18,5,0.2676056338028169,0.3,0.53,0.17699115044247787,1.0,0.0,0.0,3.0
2015,2,19,3,0.2535211267605634,0.275,0.615,0.23008849557522124,1.0,0.0,0.0,3.0
2015,2,20,2,0.22535211267605634,0.2625,0.735,0.21238938053097345,1.0,0.0,0.0,3.0
2015,2,21,2,0.2112676056338028,0.2375,0.76,0.21238938053097345,1.0,0.0,0.0,3.0
2015,2,22,1,0.19718309859154928,0.225,0.785,0.19469026548672566,1.0,0.0,0.0,3.0
2015,2,23,1,0.18309859154929578,0.2,0.81,0.21238938053097345,1.0,0.0,0.0,3.0
2015,2,0,1,0.2112676056338028,0.225,0.785,0.24778761061946902,4.0,0.0,1.0,3.0
2015,2,1,1,0.23943661971830985,0.25,0.76,0.3008849557522124,3.0,0.0,1.0,3.0
2015,2,2,1,0.23943661971830985,0.25,0.785,0.2831858407079646,7.0,0.0,1.0,3.0
2015,2,3,1,0.23943661971830985,0.25,0.76,0.336283185840708,4.0,0.0,1.0,3.0
2015,2,4,1,0.23943661971830985,0.25,0.76,0.2831858407079646,4.0,0.0,1.0,3.0
2015,2,5,1,0.2676056338028169,0.2625,0.71,0.3893805309734513,4.0,0.0,1.0,3.0
2015,2,6,1,0.23943661971830985,0.225,0.84,0.46017699115044247,3.0,0.0,1.0,3.0
2015,2,7,1,0.23943661971830985,0.225,0.87,0.4247787610619469,3.0,0.0,1.0,3.0
2015,2,8,1,0.23943661971830985,0.25,0.93,0.35398230088495575,3.0,0.0,1.0,3.0
2015,2,9,2,0.2676056338028169,0.275,0.87,0.37168141592920356,3.0,0.0,1.0,3.0
2015,2,10,2,0.29577464788732394,0.3,0.82,0.3893805309734513,3.0,0.0,1.0,3.0
2015,2,11,2,0.29577464788732394,0.3,0.87,0.4247787610619469,3.0,0.0,1.0,3.0
2015,2,12,3,0.29577464788732394,0.3,0.87,0.3893805309734513,3.0,0.0,1.0,3.0
2015,2,13,3,0.29577464788732394,0.3,0.87,0.4247787610619469,3.0,0.0,1.0,3.0
2015,2,14,3,0.323943661971831,0.325,0.88,0.4778761061946903,3.0,0.0,1.0,3.0
2015,2,15,3,0.323943661971831,0.325,0.85,0.46017699115044247,3.0,0.0,1.0,3.0
2015,2,16,3,0.323943661971831,0.325,0.85,0.5132743362831859,4.0,0.0,1.0,3.0
2015,2,17,3,0.323943661971831,0.325,0.82,0.4424778761061947,3.0,0.0,1.0,3.0
2015,2,18,2,0.323943661971831,0.325,0.82,0.4424778761061947,2.0,0.0,1.0,3.0
2015,2,19,2,0.323943661971831,0.325,0.82,0.4778761061946903,26.0,0.0,1.0,3.0
2015,2,20,1,0.323943661971831,0.325,0.88,0.40707964601769914,26.0,0.0,1.0,3.0
2015,2,21,1,0.323943661971831,0.325,0.88,0.49557522123893805,26.0,0.0,1.0,3.0
2015,2,22,1,0.3380281690140845,0.3625,0.88,0.5663716814159292,4.0,0.0,1.0,3.0
2015,2,23,1,0.352112676056338,0.425,0.88,0.4424778761061947,4.0,0.0,1.0,3.0
2015,3,0,1,0.36619718309859156,0.4375,0.85,0.49557522123893805,3.0,0.0,1.0,0.0
2015,3,1,1,0.352112676056338,0.425,0.77,0.5132743362831859,3.0,0.0,1.0,0.0
2015,3,2,1,0.3380281690140845,0.3625,0.67,0.6548672566371682,3.0,0.0,1.0,0.0
2015,3,3,1,0.30985915492957744,0.3,0.69,0.5221238938053098,2.0,0.0,1.0,0.0
2015,3,4,1,0.29577464788732394,0.2875,0.685,0.46017699115044247,2.0,0.0,1.0,0.0
2015,3,5,1,0.28169014084507044,0.275,0.685,0.4424778761061947,1.0,0.0,1.0,0.0
2015,3,6,1,0.2676056338028169,0.25,0.71,0.46017699115044247,1.0,0.0,1.0,0.0
2015,3,7,1,0.2676056338028169,0.275,0.71,0.36283185840707965,2.0,0.0,1.0,0.0
2015,3,8,1,0.29577464788732394,0.275,0.66,0.5221238938053098,2.0,0.0,1.0,0.0
2015,3,9,2,0.29577464788732394,0.275,0.66,0.5132743362831859,2.0,0.0,1.0,0.0
2015,3,10,2,0.323943661971831,0.3125,0.6,0.5752212389380531,2.0,0.0,1.0,0.0
2015,3,11,3,0.323943661971831,0.3,0.54,0.6371681415929203,2.0,0.0,1.0,0.0
2015,3,12,4,0.352112676056338,0.425,0.485,0.7610619469026548,2.0,0.0,1.0,0.0
2015,3,13,4,0.352112676056338,0.425,0.52,0.584070796460177,2.0,0.0,1.0,0.0
2015,3,14,5,0.38028169014084506,0.45,0.455,0.584070796460177,2.0,0.0,1.0,0.0
2015,3,15,4,0.36619718309859156,0.4375,0.485,0.504424778761062,2.0,0.0,1.0,0.0
2015,3,16,3,0.323943661971831,0.3,0.6,0.5663716814159292,2.0,0.0,1.0,0.0
2015,3,17,2,0.28169014084507044,0.2625,0.77,0.5752212389380531,7.0,0.0,1.0,0.0
2015,3,18,2,0.29577464788732394,0.275,0.71,0.5486725663716814,2.0,0.0,1.0,0.0
2015,3,19,1,0.23943661971830985,0.225,0.76,0.5132743362831859,1.0,0.0,1.0,0.0
2015,3,20,1,0.23943661971830985,0.225,0.76,0.5398230088495575,2.0,0.0,1.0,0.0
2015,3,21,1,0.23943661971830985,0.225,0.76,0.46017699115044247,2.0,0.0,1.0,0.0
2015,3,22,1,0.22535211267605634,0.2125,0.735,0.4247787610619469,2.0,0.0,1.0,0.0
2015,3,23,1,0.2112676056338028,0.2125,0.735,0.34513274336283184,2.0,0.0,1.0,0.0
2015,3,0,1,0.18309859154929578,0.2,0.785,0.2831858407079646,1.0,0.0,0.0,0.0
2015,3,1,1,0.18309859154929578,0.175,0.785,0.336283185840708,1.0,0.0,0.0,0.0
2015,3,2,1,0.15492957746478872,0.15,0.81,0.3274336283185841,1.0,0.0,0.0,0.0
2015,3,3,1,0.15492957746478872,0.15,0.81,0.3893805309734513,1.0,0.0,0.0,0.0
2015,3,4,1,0.15492957746478872,0.125,0.81,0.4247787610619469,1.0,0.0,0.0,0.0
2015,3,5,1,0.15492957746478872,0.1375,0.81,0.4247787610619469,1.0,0.0,0.0,0.0
2015,3,6,1,0.15492957746478872,0.15,0.81,0.34513274336283184,1.0,0.0,0.0,0.0
2015,3,7,4,0.18309859154929578,0.1625,0.76,0.4247787610619469,2.0,0.0,0.0,0.0
2015,3,8,8,0.2112676056338028,0.175,0.735,0.5398230088495575,2.0,0.0,0.0,0.0
2015,3,9,4,0.2112676056338028,0.175,0.685,0.6017699115044248,2.0,0.0,0.0,0.0
2015,3,10,2,0.23943661971830985,0.2,0.57,0.6194690265486725,2.0,0.0,0.0,0.0
2015,3,11,2,0.23943661971830985,0.2,0.495,0.7876106194690266,2.0,0.0,0.0,0.0
2015,3,12,2,0.2676056338028169,0.225,0.445,0.8053097345132744,2.0,0.0,0.0,0.0
2015,3,13,2,0.28169014084507044,0.25,0.43,0.7079646017699115,2.0,0.0,0.0,0.0
2015,3,14,2,0.29577464788732394,0.275,0.4,0.672566371681416,1.0,0.0,0.0,0.0
2015,3,15,2,0.29577464788732394,0.275,0.355,0.6194690265486725,1.0,0.0,0.0,0.0
2015,3,16,3,0.28169014084507044,0.2625,0.4,0.5929203539823009,1.0,0.0,0.0,0.0
2015,3,17,6,0.2676056338028169,0.25,0.4,0.5575221238938053,2.0,0.0,0.0,0.0
2015,3,18,5,0.23943661971830985,0.225,0.475,0.48672566371681414,2.0,0.0,0.0,0.0
2015,3,19,3,0.2112676056338028,0.2,0.61,0.37168141592920356,1.0,0.0,0.0,0.0
2015,3,20,2,0.19718309859154928,0.175,0.635,0.46017699115044247,1.0,0.0,0.0,0.0
2015,3,21,2,0.18309859154929578,0.1625,0.66,0.4424778761061947,1.0,0.0,0.0,0.0
2015,3,22,1,0.18309859154929578,0.1625,0.7,0.4424778761061947,1.0,0.0,0.0,0.0
2015,3,23,1,0.18309859154929578,0.175,0.7,0.36283185840707965,1.0,0.0,0.0,0.0
2015,3,0,1,0.18309859154929578,0.175,0.7,0.3893805309734513,1.0,0.0,0.0,0.0
2015,3,1,1,0.18309859154929578,0.175,0.73,0.3893805309734513,2.0,0.0,0.0,0.0
2015,3,2,1,0.18309859154929578,0.1875,0.76,0.3008849557522124,2.0,0.0,0.0,0.0
2015,3,3,1,0.18309859154929578,0.2125,0.76,0.1592920353982301,2.0,0.0,0.0,0.0
2015,3,4,1,0.18309859154929578,0.2,0.76,0.19469026548672566,3.0,0.0,0.0,0.0
2015,3,5,1,0.2112676056338028,0.225,0.735,0.3185840707964602,3.0,0.0,0.0,0.0
2015,3,6,2,0.19718309859154928,0.1875,0.815,0.3893805309734513,7.0,0.0,0.0,0.0
2015,3,7,4,0.18309859154929578,0.1875,0.84,0.2831858407079646,2.0,0.0,0.0,0.0
2015,3,8,8,0.22535211267605634,0.2375,0.785,0.3274336283185841,3.0,0.0,0.0,0.0
2015,3,9,4,0.23943661971830985,0.25,0.785,0.35398230088495575,7.0,0.0,0.0,0.0
2015,3,10,2,0.2676056338028169,0.25,0.665,0.46017699115044247,2.0,0.0,0.0,0.0
2015,3,11,2,0.29577464788732394,0.2875,0.54,0.4778761061946903,2.0,0.0,0.0,0.0
2015,3,12,2,0.28169014084507044,0.2625,0.5,0.5575221238938053,2.0,0.0,0.0,0.0
2015,3,13,2,0.29577464788732394,0.275,0.5,0.49557522123893805,7.0,0.0,0.0,0.0
2015,3,14,2,0.30985915492957744,0.2875,0.43,0.584070796460177,7.0,0.0,0.0,0.0
2015,3,15,2,0.29577464788732394,0.2875,0.5,0.45132743362831856,2.0,0.0,0.0,0.0
2015,3,16,3,0.2676056338028169,0.2625,0.495,0.46017699115044247,2.0,0.0,0.0,0.0
2015,3,17,6,0.2535211267605634,0.2375,0.495,0.504424778761062,2.0,0.0,0.0,0.0
2015,3,18,5,0.23943661971830985,0.225,0.49,0.49557522123893805,2.0,0.0,0.0,0.0
2015,3,19,3,0.22535211267605634,0.2125,0.55,0.4424778761061947,1.0,0.0,0.0,0.0
2015,3,20,2,0.2112676056338028,0.2,0.59,0.4778761061946903,1.0,0.0,0.0,0.0
2015,3,21,2,0.18309859154929578,0.15,0.66,0.46017699115044247,1.0,0.0,0.0,0.0
2015,3,22,1,0.18309859154929578,0.1625,0.66,0.4247787610619469,1.0,0.0,0.0,0.0
2015,3,23,1,0.18309859154929578,0.175,0.66,0.3893805309734513,2.0,0.0,0.0,0.0
2015,3,0,1,0.16901408450704225,0.15,0.705,0.40707964601769914,1.0,0.0,0.0,0.0
2015,3,1,1,0.15492957746478872,0.1375,0.75,0.40707964601769914,1.0,0.0,0.0,0.0
2015,3,2,1,0.15492957746478872,0.1375,0.75,0.40707964601769914,1.0,0.0,0.0,0.0
2015,3,3,1,0.15492957746478872,0.15,0.75,0.3185840707964602,1.0,0.0,0.0,0.0
2015,3,4,1,0.15492957746478872,0.15,0.78,0.336283185840708,1.0,0.0,0.0,0.0
2015,3,5,1,0.15492957746478872,0.15,0.81,0.34513274336283184,1.0,0.0,0.0,0.0
2015,3,6,2,0.14084507042253522,0.125,0.84,0.37168141592920356,1.0,0.0,0.0,0.0
2015,3,7,4,0.16901408450704225,0.1625,0.755,0.37168141592920356,1.0,0.0,0.0,0.0
2015,3,8,8,0.19718309859154928,0.1875,0.68,0.4247787610619469,1.0,0.0,0.0,0.0
2015,3,9,4,0.22535211267605634,0.2,0.635,0.4690265486725664,2.0,0.0,0.0,0.0
2015,3,10,2,0.23943661971830985,0.225,0.61,0.5221238938053098,2.0,0.0,0.0,0.0
2015,3,11,2,0.2676056338028169,0.2625,0.57,0.46017699115044247,2.0,0.0,0.0,0.0
2015,3,12,2,0.29577464788732394,0.2875,0.56,0.46017699115044247,3.0,0.0,0.0,0.0
2015,3,13,3,0.29577464788732394,0.3,0.54,0.4247787610619469,3.0,0.0,0.0,0.0
2015,3,14,2,0.323943661971831,0.325,0.47,0.46017699115044247,3.0,0.0,0.0,0.0
2015,3,15,2,0.323943661971831,0.325,0.47,0.4247787610619469,2.0,0.0,0.0,0.0
2015,3,16,3,0.323943661971831,0.325,0.5,0.35398230088495575,2.0,0.0,0.0,0.0
2015,3,17,6,0.29577464788732394,0.3,0.54,0.3274336283185841,2.0,0.0,0.0,0.0
2015,3,18,6,0.29577464788732394,0.3125,0.54,0.2831858407079646,1.0,0.0,0.0,0.0
2015,3,19,3,0.2676056338028169,0.2875,0.57,0.23008849557522124,2.0,0.0,0.0,0.0
2015,3,20,2,0.2535211267605634,0.2875,0.64,0.1592920353982301,1.0,0.0,0.0,0.0
2015,3,21,2,0.23943661971830985,0.275,0.66,0.23008849557522124,1.0,0.0,0.0,0.0
2015,3,22,1,0.22535211267605634,0.2625,0.685,0.17699115044247787,1.0,0.0,0.0,0.0
2015,3,23,1,0.2112676056338028,0.2375,0.71,0.21238938053097345,1.0,0.0,0.0,0.0
2015,3,0,1,0.2112676056338028,0.2375,0.685,0.21238938053097345,1.0,0.0,0.0,0.0
2015,3,1,1,0.16901408450704225,0.1875,0.725,0.19469026548672566,1.0,0.0,0.0,0.0
2015,3,2,1,0.15492957746478872,0.2,0.75,0.1592920353982301,1.0,0.0,0.0,0.0
2015,3,3,1,0.14084507042253522,0.1625,0.78,0.19469026548672566,1.0,0.0,0.0,0.0
2015,3,4,1,0.1267605633802817,0.15,0.81,0.19469026548672566,1.0,0.0,0.0,0.0
2015,3,5,1,0.1267605633802817,0.15,0.81,0.21238938053097345,1.0,0.0,0.0,0.0
2015,3,6,2,0.1267605633802817,0.15,0.81,0.19469026548672566,1.0,0.0,0.0,0.0
2015,3,7,4,0.14084507042253522,0.1625,0.75,0.21238938053097345,1.0,0.0,0.0,0.0
2015,3,8,8,0.19718309859154928,0.2125,0.68,0.24778761061946902,1.0,0.0,0.0,0.0
2015,3,9,4,0.23943661971830985,0.25,0.635,0.26548672566371684,1.0,0.0,0.0,0.0
2015,3,10,2,0.2676056338028169,0.275,0.62,0.3008849557522124,1.0,0.0,0.0,0.0
2015,3,11,2,0.30985915492957744,0.325,0.62,0.3008849557522124,1.0,0.0,0.0,0.0
2015,3,12,3,0.323943661971831,0.35,0.62,0.3185840707964602,2.0,0.0,0.0,0.0
2015,3,13,3,0.352112676056338,0.425,0.56,0.36283185840707965,2.0,0.0,0.0,0.0
2015,3,14,3,0.36619718309859156,0.4375,0.525,0.34513274336283184,2.0,0.0,0.0,0.0
2015,3,15,3,0.36619718309859156,0.4375,0.525,0.35398230088495575,2.0,0.0,0.0,0.0
2015,3,16,3,0.352112676056338,0.425,0.54,0.36283185840707965,2.0,0.0,0.0,0.0
2015,3,17,6,0.3380281690140845,0.3875,0.56,0.36283185840707965,2.0,0.0,0.0,0.0
2015,3,18,6,0.323943661971831,0.35,0.54,0.3008849557522124,2.0,0.0,0.0,0.0
2015,3,19,3,0.29577464788732394,0.3,0.62,0.35398230088495575,3.0,0.0,0.0,0.0
2015,3,20,2,0.29577464788732394,0.3,0.62,0.37168141592920356,3.0,0.0,0.0,0.0
2015,3,21,2,0.29577464788732394,0.2875,0.62,0.4424778761061947,4.0,0.0,0.0,0.0
2015,3,22,2,0.29577464788732394,0.3,0.62,0.4247787610619469,4.0,0.0,0.0,0.0
2015,3,23,1,0.2676056338028169,0.2625,0.64,0.39823008849557523,4.0,0.0,0.0,0.0
2015,3,0,1,0.2676056338028169,0.2625,0.66,0.3893805309734513,4.0,0.0,0.0,0.0
2015,3,1,1,0.2676056338028169,0.275,0.64,0.3008849557522124,4.0,0.0,0.0,0.0
2015,3,2,1,0.2676056338028169,0.275,0.64,0.26548672566371684,4.0,0.0,0.0,0.0
2015,3,3,1,0.2676056338028169,0.275,0.62,0.336283185840708,4.0,0.0,0.0,0.0
2015,3,4,1,0.2676056338028169,0.275,0.64,0.26548672566371684,4.0,0.0,0.0,0.0
2015,3,5,1,0.2535211267605634,0.275,0.64,0.24778761061946902,4.0,0.0,0.0,0.0
2015,3,6,1,0.23943661971830985,0.2625,0.71,0.23008849557522124,2.0,0.0,0.0,0.0
2015,3,7,4,0.23943661971830985,0.2875,0.71,0.1592920353982301,2.0,0.0,0.0,0.0
2015,3,8,8,0.2535211267605634,0.2875,0.685,0.21238938053097345,3.0,0.0,0.0,0.0
2015,3,9,4,0.28169014084507044,0.2875,0.64,0.34513274336283184,3.0,0.0,0.0,0.0
2015,3,10,2,0.323943661971831,0.325,0.62,0.3893805309734513,2.0,0.0,0.0,0.0
2015,3,11,2,0.352112676056338,0.425,0.58,0.40707964601769914,2.0,0.0,0.0,0.0
2015,3,12,3,0.38028169014084506,0.45,0.56,0.37168141592920356,1.0,0.0,0.0,0.0
2015,3,13,3,0.38028169014084506,0.45,0.56,0.46017699115044247,1.0,0.0,0.0,0.0
2015,3,14,3,0.4084507042253521,0.475,0.53,0.40707964601769914,1.0,0.0,0.0,0.0
2015,3,15,3,0.38028169014084506,0.45,0.54,0.4247787610619469,1.0,0.0,0.0,0.0
2015,3,16,4,0.36619718309859156,0.4375,0.56,0.3893805309734513,1.0,0.0,0.0,0.0
2015,3,17,6,0.3380281690140845,0.375,0.58,0.35398230088495575,1.0,0.0,0.0,0.0
2015,3,18,5,0.29577464788732394,0.3,0.62,0.3274336283185841,1.0,0.0,0.0,0.0
2015,3,19,3,0.28169014084507044,0.2875,0.64,0.3274336283185841,1.0,0.0,0.0,0.0
2015,3,20,2,0.2676056338028169,0.2875,0.71,0.24778761061946902,1.0,0.0,0.0,0.0
2015,3,21,2,0.2676056338028169,0.275,0.71,0.2831858407079646,1.0,0.0,0.0,0.0
2015,3,22,1,0.2676056338028169,0.3,0.71,0.17699115044247787,1.0,0.0,0.0,0.0
2015,3,23,1,0.2535211267605634,0.3125,0.685,0.12389380530973451,1.0,0.0,0.0,0.0
2015,3,0,1,0.29577464788732394,0.3375,0.64,0.17699115044247787,1.0,0.0,1.0,0.0
2015,3,1,1,0.29577464788732394,0.3125,0.66,0.2831858407079646,1.0,0.0,1.0,0.0
2015,3,2,1,0.29577464788732394,0.3,0.66,0.3008849557522124,1.0,0.0,1.0,0.0
2015,3,3,1,0.29577464788732394,0.3,0.685,0.336283185840708,1.0,0.0,1.0,0.0
2015,3,4,1,0.29577464788732394,0.3,0.71,0.3185840707964602,1.0,0.0,1.0,0.0
2015,3,5,1,0.29577464788732394,0.3,0.71,0.37168141592920356,1.0,0.0,1.0,0.0
2015,3,6,1,0.28169014084507044,0.2875,0.735,0.3185840707964602,1.0,0.0,1.0,0.0
2015,3,7,1,0.29577464788732394,0.3,0.71,0.37168141592920356,1.0,0.0,1.0,0.0
2015,3,8,1,0.323943661971831,0.325,0.67,0.3893805309734513,1.0,0.0,1.0,0.0
2015,3,9,2,0.36619718309859156,0.4375,0.6,0.34513274336283184,1.0,0.0,1.0,0.0
2015,3,10,3,0.4084507042253521,0.475,0.53,0.4424778761061947,1.0,0.0,1.0,0.0
2015,3,11,4,0.4225352112676056,0.4875,0.53,0.4424778761061947,1.0,0.0,1.0,0.0
2015,3,12,5,0.4647887323943662,0.525,0.48,0.40707964601769914,1.0,0.0,1.0,0.0
2015,3,13,6,0.49295774647887325,0.55,0.45,0.40707964601769914,1.0,0.0,1.0,0.0
2015,3,14,7,0.49295774647887325,0.55,0.465,0.40707964601769914,1.0,0.0,1.0,0.0
2015,3,15,7,0.4647887323943662,0.525,0.495,0.39823008849557523,1.0,0.0,1.0,0.0
